category,count
"American, Allergy Friendly, Family Friendly, Alcohol",1
"Lebanese, Halal, Mediterranean, Family Meals, Alcohol",1
"American, Sandwich, Salads, Alcohol",1
"American, Cheesesteak, Alcohol",1
"Burgers, American, Sandwiches, Alcohol, Wings",1
"Indian, American, Comfort Food, Vegetarian, Burgers, Halal, Indian Curry, Tex Mex, Alcohol",1
"Fried Chicken, Sandwiches, Southern, Alcohol",1
"Asian, Asian Fusion, Spanish, Tex Mex, Latin American, Latin Fusion, Salads, Healthy, Alcohol",1
"Mexican, Street Food, Spanish, Alcohol, Group Friendly",1
"Burgers, American, Sandwiches, Family Meals, Wings, Alcohol",1
"Pizza, Italian, American, Alcohol, Family Friendly, Group Friendly",1
"Vegetarian, Salads, Sandwich, Group Friendly, Alcohol",1
"Asian Fusion, Asian, Alcohol",1
"Sandwich, American, Comfort Food, Alcohol",1
"Tacos, Mexican, Breakfast and Brunch, Family Friendly, Family Meals, Gluten Free, Kids Friendly, Snacks, Sopas e Caldos, Tex Mex, Vegan, Vegetarian, Alcohol",1
"American, Breakfast and Brunch, Burritos, Alcohol",1
"American, New American, Sandwich, Breakfast and Brunch",1
"Mexican, Burgers, Salads, Healthy",1
"Juice and Smoothies, Cafe, Alcohol",1
"Desserts, Vegan, Bakery",1
"Breakfast and Brunch, BBQ, Coffee and Tea, Sandwich, Exclusive to Eats",1
"Black-owned, American, Breakfast and Brunch, Desserts, Specialty Foods, Gift Store",1
"Crepe, Coffee and Tea, Sandwiches",1
"Indian, Portuguese, Wine, Cafe",1
"Bakery, Desserts, Pizza",1
"Desserts, Bakery, Coffee and Tea, Allergy Friendly",1
"Vegetarian, Turkish, Mexican",1
"Cafe, Bubble Tea",1
"Breakfast and Brunch, French, Comfort Food",1
"Asian, Chinese, Noodles, Dumpling House, Fruit",1
"Desserts, Desserts, Pastry",1
"Dessert: Other, Bakery, Vegan",1
"Chinese, Vietnamese, Sandwich, Wings",1
"Mediterranean, Greek, Sandwiches, Soup, Snacks, American, Vegetarian, Chicken",1
"Juice and Smoothies, American, Breakfast and Brunch, Allergy Friendly",1
"Mediterranean, Greek, Vegetarian, American, Salads, Soup, Sandwich, Wings, Chicken",1
"American, Healthy, Vegetarian",1
"Vietnamese, Noodles, Healthy, Chicken, Rice Dishes, Pho, Soup, Stir​ Fried, Beef Noodles, Vegetarian Friendly",1
"Tacos, Sandwiches, Bowls",1
"Wings, Cajun, Pasta",1
"Seafood, Cajun, Affordable Meals",1
"Cajun, Seafood, Burgers, Sandwiches, Soup, Allergy Friendly",1
"Black-owned, Cajun, Creole, Wings, Desserts",1
"Cajun, Seafood, Family Meals",1
"Cajun, Sandwich, Halal, Kosher, Family Meals, Family Friendly",1
"Seafood, Cajun, Burgers, Chicken, Wings, Pasta, Soup, Sandwiches, Sandwich",1
"Soul Food, Cajun, American, Family Meals, Black-owned",1
"Juice and Smoothies, Breakfast and Brunch, Vegetarian, Healthy, Fruit, Salads",1
"Mediterranean, Chicken, American",1
"Pure Veg, Vegan, Vegan Friendly, Vegetarian, Vegetarian Friendly, Healthy, Exclusive to Eats",1
"Vegetarian, Salads, Juice and Smoothies, Deli, Coffee and Tea",1
"Bakery, Salads, Sandwich, Healthy, Allergy Friendly, Alcohol",1
"Chinese, Asian, Family Friendly, Exclusive to Eats, Group Friendly",1
"Breakfast and Brunch, Family Meals, Sandwich, Salads, Pasta, Cafe, Desserts, Breakfast and Brunch",1
"Coffee and Tea, Sandwich, Cafe, Allergy Friendly",1
"Bakery, Rolls, Coffee and Tea",1
"Juice &amp; Smoothies, Healthy",1
"Juice &amp; Smoothies, American",1
"Desserts, Salads, Drinks",1
"Convenience, Everyday Essentials, Grocery, Snacks, Home &amp; Personal Care, Pizza, Frozen Food, Drinks, Snacks",1
"Sushi, Japanese, Street Food, Exclusive to Eats",1
"Seafood, Italian, Pizza, Pasta, Family Meals, Exclusive to Eats",1
"Juice and Smoothies, Desserts, Ice Cream + Frozen Yogurt, Sandwich",1
"Mexican, Asian, Seafood",1
"Seafood, American, Salads, Healthy",1
"Ice Cream + Frozen Yogurt, Juice and Smoothies, Sandwich, Desserts",1
"Seafood, American, Southern, Fish and Chips, Salads, Healthy, Family Friendly",1
"Ramen, Comfort Food, Noodles",1
"Mexican, Exclusive to Eats, Group Friendly",1
"Burgers, American, Sandwiches, Alcohol, Wings, Group Friendly",1
"Breakfast and Brunch, American, Wings",1
"Bakery, Coffee and Tea, Sandwiches",1
"Burgers, American, Sandwiches, Desserts, Family Friendly, Alcohol, Wings",1
"Indian, British, Exclusive to Eats",1
"Cajun / Creole, Seafood, Wings",1
"Everyday Essentials, Convenience, Snacks, Home &amp; Personal Care, Pizza, Frozen Food, Drinks, Snacks",1
"Wings, Tex Mex, Burgers",1
"Burgers, Sandwich, Desserts",1
"Chicken, Fast Food, American, Comfort Food, Wings",1
"American, Soul Food, Black-owned",1
"Ice Cream, Comfort Food, Desserts",1
"American, Burgers, Wings, Salads, Sandwich, Traditional American, Healthy",1
"Burgers, Sandwiches, Tacos, Salads, Pizza",1
"Italian, Pizza, Breakfast and Brunch",1
"Chicken, Breakfast and Brunch, Sandwiches",1
"Breakfast and Brunch, French, Sandwich, Coffee and Tea, Drinks, Sandwiches",1
"Breakfast and Brunch, Sandwich, Comfort Food",1
"Breakfast and Brunch, Diner, American",1
"Southern, Breakfast and Brunch, Healthy",1
"Breakfast and Brunch, Comfort Food, Southern",1
"Mexican, Breakfast and Brunch, Sandwich",1
"Pasta, Sandwich, Modern European, Salads, American, Healthy",1
"Mexican, Burgers, Hawaiian, Chicken",1
"Mexican, American, Tex Mex",1
"Mediterranean, Salads, Family Meals",1
"Pizza, American, Family Friendly, Wings",1
"Healthy, Vegan, Vegetarian, Family Meals, Exclusive to Eats",1
"French, Modern French, American, Latin American, Latin Fusion",1
"Mediterranean, Greek, Salads, Sandwiches, Comfort Food, Halal, Healthy",1
"Sandwich, American, Comfort Food, Group Friendly",1
"Pasta, American, Italian, Mac and Cheese, Diner, Salads",1
"Burgers, Street Food, Comfort Food",1
"Seafood, Chicken, Drinks",1
"Pasta, Salads, Diner, Healthy",1
"Sushi, Asian, Japanese, Burgers, Salads, Desserts, Healthy, Family Meals, Family Friendly",1
"Salads, American, Vegetarian, Sandwich, Sandwiches, Deli",1
"Healthy, Desserts, Vegan",1
"pizza, Wings",1
"Burgers, American, Fast Food, Comfort Food, Diner",1
"Mexican, Burritos, Tacos, Quesadillas, Comfort Food, Family Meals",1
"Mexican, Chicken, Salads, Family Meals, Healthy",1
"BBQ, Burgers, Salads, Healthy, Family Friendly",1
"Mexican, Tacos, Seafood, Pasta",1
"Latin American, Comfort Food, Spanish, Exclusive to Eats",1
"Middle Eastern, Chicken, Comfort Food",1
"American, Latin American, Steak, Chicken",1
"Gourmet, Comfort Food, Creole",1
"Mexican, Spanish, Tex Mex, Family Friendly",1
"Tex Mex, Mexican, New American, Family Meals",1
"American, New American, Wings, Burgers, Burgers, Chicken, Steak, Seafood, Sandwich, Sandwiches, Salads, Salads, Tacos, Tacos, Bar Food, Vegetarian Friendly, Kids Friendly, Family Friendly",1
"Fast Food, Chicken, American, Kids Friendly, Comfort Food, Family Meals",1
"Wings, Seafood, Comfort Food",1
"Mexican, Tex Mex, Street Food, Alcohol, Exclusive to Eats, Group Friendly",1
"Italian, Salads, Sandwiches",1
"Black-owned, Seafood, Wings, Burgers",1
"Vegetarian / Vegan, Burgers, Salads, Healthy",1
"Burgers, Salads, American, Healthy",1
"Pasta, Burgers, Tacos",1
"Desserts, Drinks, Sandwiches",1
"American, Wings, Chicken, Burgers, Family Friendly",1
"Mexican, Burgers, New Mexican",1
"Mexican, Tacos, Sandwiches",1
"Pizza, Burgers, American",1
"Vietnamese, Pho",1
"American, Seafood, Soul Food",1
"Wings, Burgers, Chicken",1
"American, burger, Fast Food, Chicken, Family Meals",1
"Burgers, Sandwich, Seafood",1
"Sandwiches, Burgers, Salads, Chicken, BBQ",1
"American, Sandwiches, Crepe",1
"Seafood, Snacks, Desserts, Exclusive to Eats",1
"American, Burgers, Pizza, Alcohol",1
"Pizza, Gluten Free, Salads, Desserts",1
"Korean, Poke, Hawaiian",1
"Asian, Asian Cuisine, Family Friendly",1
"American, Sandwich, Wings, Burgers",1
"Mexican, Comfort Food, Healthy, Exclusive to Eats",1
"European: Other, Pasta, Salads, Burgers, Healthy",1
"Mexican, Snacks, Exclusive to Eats",1
"Ice Cream + Frozen Yogurt, Ice Cream",1
"New Mexican, Tex Mex",1
"Mexican, Bakery, Exclusive to Eats",1
"Wings, Tacos, Seafood",1
"Pizza, Wings, Chicken, Exclusive to Eats",1
"Mexican, Salvadorian, Tex Mex, Juice and Smoothies, Desserts, New Mexican",1
"Desserts, Coffee and Tea, Sandwiches",1
"Seafood, Noodles, Salads, Healthy",1
"Ice Cream + Frozen Yogurt, Exclusive to Eats",1
"Coffee and Tea, Bakery, Desserts, Snacks",1
"Wings, Sandwiches, Comfort Food",1
"Sandwiches, Salads, Comfort Food",1
"French, Breakfast and Brunch, Coffee and Tea",1
"Sushi, Japanese, Drinks, Desserts",1
"South East Asian, BBQ, Chicken",1
"Japanese: Ramen, Asian, Vegetarian, Healthy",1
"South East Asian, Seafood, Chicken, Filipino",1
"Japanese, Rolls, Sushi, Exclusive to Eats",1
"Mexican, Comfort Food, New Mexican, Chicken, BBQ",1
"Mexican, Seafood, Burgers",1
"Family Meals, Japanese, Sushi, Seafood",1
"American, Vegetarian Friendly",1
"Salads, Tacos, Ramen",1
"Burritos, Steak, Seafood",1
"Salads, Sushi, Chicken, Wings",1
"Wings, Traditional American",1
"Burgers, Mexican, New American, American, Sandwich, Family Meals",1
"Burgers, American, Breakfast and Brunch, Comfort Food, Fast Food",1
"Desserts, Comfort Food, Kids Friendly, Exclusive to Eats",1
"Latin American, Mexican, Burgers, Family Meals",1
"American, Pizza, Sandwiches",1
"Wings, American, Burgers, Exclusive to Eats",1
"American, Comfort Food, Pub",1
"Pizza, American, Salads, Pasta, Chicken, Healthy, Wings",1
"Mexican, Latin American, Tex Mex, Chicken, Bar Food",1
"Burgers, American, Sandwiches, Salads, Healthy, Pizza, Vegetarian Friendly",1
"Burgers, American, Breakfast and Brunch, Wings",1
"Chicken, Latin American",1
"American, Traditional American, Southern, Comfort Food, Family Meals",1
"Seafood, Mexican, Tacos",1
"American, Sandwiches, Fried Foods, Cheese, Mac and Cheese, Burgers",1
"Sandwiches, American, Exclusive to Eats",1
"Mexican, Rice-bowls, Breakfast and Brunch, Chicken, Drinks, Desserts, Latin American",1
"Mexican, Latin American, New Mexican, Family Meals, Exclusive to Eats",1
"Mexican, Latin American, New Mexican, Desserts, Family Meals",1
"Mexican, Latin American, New Mexican, Burritos, Tacos, Steak",1
"Kids Friendly, Seafood, Mexican, Family Meals",1
"Vegan, Vegetarian Friendly, Healthy",1
"Salads, Healthy, American, Vegetarian Friendly, Exclusive to Eats",1
"Healthy, Gluten Free, Tacos, Family Friendly, Fast Food",1
"Kids Friendly, Caribbean, Rolls",1
"Wings, American, Chicken, Family Meals, Group Friendly",1
"Mexican, Tex Mex, Kids Friendly, Exclusive to Eats",1
"Mexican, Latin American, Allergy Friendly",1
"Mexican, Salads, Comfort Food, Healthy, Allergy Friendly",1
"Asian, Japanese, Allergy Friendly, Exclusive to Eats",1
"Seafood, American, Sandwiches, Mexican, Tacos",1
"Desserts, Pastry, Allergy Friendly",1
"Black-owned, Steak, American, Fast Food, Family Meals, Family Friendly",1
"Steak, American, New American, BBQ, Family Meals, Family Friendly",1
"Mexican, Latin American, Seafood, Breakfast and Brunch, Family Meals, Family Friendly",1
"Mexican, Latin American, New Mexican, Family Meals, Family Friendly, Exclusive to Eats",1
"Japanese, Sushi, Family Friendly, Group Friendly",1
"Seafood, Chicken, Family Meals, Fish and Chips, American, Family Friendly",1
"American, Bar Food, BBQ, burger, Chicken Strips, Comfort Food, Dinner, pasta, salad, Sandwich, Soup, Steak, Traditional American, wings, Family Meals, Group Friendly",1
"wings, Chicken, American, Group Friendly",1
"Breakfast and Brunch, American, Desserts, Burgers, Sandwich, Family Meals, Family Friendly",1
"Bakery, Mexican, Fast Food, Group Friendly",1
"American, Pizza, Hot Dog, Alcohol",1
"Black-owned, American, Bar Food, Burgers, Pub, Family Friendly, Alcohol, Wings",1
"Desserts, Ice Cream + Frozen Yogurt, Japanese sweets, Juice and Smoothies, Vegetarian Friendly",1
"Poke, Bubble Tea, Drinks",1
"Coffee and Tea, Breakfast and Brunch, American, Allergy Friendly",1
"Chinese, Asian, Noodles, Comfort Food",1
"Chinese, Affordable Meals, Vegetarian Friendly",1
"Chinese, Asian, Seafood, Wings, Noodles",1
"Mexican, Sandwich, Seafood, Family Meals",1
"Mexican, Family Meals, Affordable Meals, New Mexican, Desserts, Desserts, Snacks, Drinks, Family Friendly, Seafood, Ice Cream + Frozen Yogurt, Ice Cream &amp; Frozen Yogurt, Ice Cream + Frozen Yogurt, Ice Cream &amp; Frozen Yogurt, Juice and Smoothies, Affordable Meals",1
"Black-owned, BBQ, American, Burgers, New American",1
"Pizza, Desserts, Pizza, Comfort Food, Gluten Free, Salads",1
"Salads, American, Seafood, Sandwich, Wings",1
"Pizza, Wings, American, Italian",1
"Indian, Salads, Vegetarian",1
"Alcohol, Everyday Essentials, Liquor Stores, Wine",1
"American, Desserts, Chicken",1
"American, Comfort Food, Southern, Comfort Food, American, Chicken",1
"Italian, American, Salads",1
"Japanese, Asian, Chicken, Healthy, Fast Food, Bubble Tea",1
"Seafood, Southern, Tacos",1
"Everyday Essentials, Snacks, Convenience, Alcohol",1
"Coffee and Tea, Tacos, Pastry",1
"Italian, Pizza, American, PIzza, Italian",1
"Sandwich, Cheesesteak",1
"Pizza, American, Italian, Alcohol, Wings",1
"Mediterranean, American, Greek",1
"Black-owned, American, Family Meals",1
"Pizza, American, Italian, Salads, Pasta, Kids Friendly, Comfort Food, Salads, Wings, Sandwich, Healthy, Family Friendly",1
"Salads, Comfort Food, Fried Chicken, Family Meals, Healthy",1
"Chinese, Vegetarian, Noodles",1
"European, French",1
"Bar / Pub Food, Sandwiches",1
"Burgers, American, Family Meals, Wings",1
"Mexican, Ice Cream + Frozen Yogurt, Desserts",1
"Thai, Asian, Noodles, Rice &amp; Curry, Soup, Beef Noodles",1
"Noodles, Healthy, Chinese",1
"Japanese, Comfort Food, Asian",1
"Indian, Noodles, Vegetarian",1
"Breakfast, Mexican",1
"Syrian, Halal",1
"Mexican, Latin American, New Mexican, Tacos, Affordable Meals, Sandwiches, Tex Mex",1
"Sushi, Vegetarian Friendly, Asian, Family Friendly",1
"Pizza, Family Meals, Family Friendly",1
"Vietnamese, Thai, Vegetarian Friendly, Pho, Asian, Kids Friendly, Bubble Tea, Sandwiches, Noodles, Local Specialities, Vegetarian",1
"Mediterranean, Wings, Comfort Food",1
"Pizza, Family Friendly, Wings, Sandwiches, Salads, Desserts, Local Specialities",1
"Thai, Sushi, Family Friendly",1
"Black-owned, Mexican, Breakfast and Brunch, Snacks, Family Meals, Family Friendly",1
"Japanese, Asian Fusion, Alcohol, Group Friendly",1
"Juice and Smoothies, Healthy, Chicken, Kids Friendly, Comfort Food, Snacks, Fast Food",1
"Italian, Pizza, Comfort Food, Exclusive to Eats",1
"Gluten Free, Vegan, Vegetarian, Indian, Pakistani",1
"Pizza, Desserts, Italian, Salads, Sandwich, Healthy",1
"Italian, Seafood, Exclusive to Eats",1
"Mexican, Burritos, Tacos, Tex Mex, Burritos",1
"Bubble Tea, Drinks, Coffee and Tea",1
"Steak, American, Seafood, Salads, Desserts, Healthy",1
"Pizza, Italian, Wings, Sandwiches, Pasta",1
"Seafood, Sushi, Mexican",1
"Pizza, Wings, Family Meals",1
"Traditional American, Bakery",1
"Pizza, Salads, Sandwich, Wings, Healthy",1
"Chicken, Sandwich, American",1
"wings, pizza",1
"Burgers, Salads, Tacos",1
"Pizza, American, Italian, Sandwich, Salads",1
"BBQ, Breakfast and Brunch, Traditional American, American, Southern, Chicken, Kids Friendly, Sandwich, Desserts, Comfort Food, Family Meals, Family Friendly, Alcohol",1
"Sushi, Burritos, Tacos",1
"Mediterranean, American, Chicken",1
"Drinks, American",1
"Sandwiches, American, Italian, Comfort Food, Cheesesteak, Salads",1
"Thai, Vietnamese, Noodles, Allergy Friendly",1
"Pasta, Dinner, Family Friendly, Italian",1
"Mexican, Latin American, New Mexican, Tacos, Burritos, Tex Mex, Kids Friendly",1
"Mexican, Latin American, New Mexican, Tacos, Burritos, Kids Friendly",1
"Mexican, Caribbean, Puerto Rican",1
"Salad / Sandwiches, Desserts, Family Meals",1
"Chicken, American, Kids Friendly",1
"Juice and Smoothies, Breakfast and Brunch, Health &amp; Nutrition Supplements",1
"Mexican, Latin American, New Mexican, Tacos, Burritos, Breakfast and Brunch, Tex Mex",1
"Asian, Asian Fusion, Salads, Beef Noodles, Noodles, Seafood, Healthy",1
"Comfort Food, Donuts, Coffee and Tea",1
"American, Sandwiches, Hot Dog, Kids Friendly, Comfort Food",1
"Fast Food, Chicken, Kids Friendly, Family Meals",1
"American, Sandwiches, Salads, Allergy Friendly",1
"American, Seafood, Fish and Chips, Chicken",1
"Seafood, Soul Food, Cajun",1
"Convenience, Everyday Essentials, Snacks, Home &amp; Personal Care, Drinks, Snacks, Alcohol",1
"Fried Chicken, Traditional American, Comfort Food, Dinner, Family Meals",1
"pizza, Italian, Wings",1
"Bar Food, Burgers, American, Sandwiches, Burgers",1
"Burgers, Mexican, Breakfast and Brunch, Allergy Friendly",1
"Pizza, Pasta, Sandwich, Seafood, Family Meals",1
"Seafood, Family Meals, Family Friendly",1
"American, Chicken, Family Meals",1
"Comfort Food, Wings, Sandwich",1
"Bar Food, Comfort Food, Southern, Exclusive to Eats",1
"French, Desserts, Sandwich",1
"Sushi, Japanese, Noodles, Rice-bowls",1
"Cafe, Breakfast and Brunch, Coffee and Tea, Family Meals",1
"Burgers, American, Breakfast and Brunch, Family Meals",1
"American, Sandwich, Pasta, Salads, Family Meals, Healthy",1
"Asian, Chinese, Bubble Tea, Ramen, Family Friendly",1
"Pizza, Salads, Sandwiches, Desserts, American, Italian, Family Friendly, Local Specialities, Wings",1
"Vegan, Wings, Fast Food, Desserts, Breakfast and Brunch",1
"Breakfast and Brunch, American, Sandwich, Salads, Burgers, Healthy",1
"Comfort Food, American, Wings, Black-owned",1
"Tex Mex, Family Meals, Alcohol",1
"Mediterranean, Group Friendly",1
"Bubble Tea, Tea &amp; Coffee, Snacks",1
"Ice Cream + Frozen Yogurt, Kids Friendly, chocolatier, Snacks, Comfort Food, American, Desserts",1
"Mexican, Latin American, New Mexican, Breakfast and Brunch, Fast Food",1
"Wings, American, Fast Food, Mexican",1
"Wings, American, Juice and Smoothies",1
"American, Fast Food, Wings, Family Meals, Family Friendly",1
"Indian, Vegetarian, Gluten Free, Snacks, Fast Food",1
"American, Sandwiches, Burgers, Fast Food, Sandwich",1
"Vegan, Burgers, Sandwich",1
"Italian, wings, Italian, Pizza, Fast Food, Wings, pizza",1
"American, Breakfast and Brunch, Desserts, Coffee and Tea",1
"Indian, Vegetarian, Indian Curry, Pakistani, Healthy",1
"Indian Curry, Pakistani, Healthy, Gluten Free, Vegan",1
"Indian, Pakistani, Chicken, Indian Curry, Halal",1
"Indian, Pakistani, Indian Curry, Chicken, Halal, Vegan, Fast Food",1
"Indian, Indian Curry, Pakistani, Vegetarian, Healthy",1
"American, Sandwich, Burgers, Seafood, Fish and Chips, Desserts, Fast Food, Bar Food",1
"American, Steak, Seafood, Alcohol",1
"Seafood, Fish &amp; Seafood, Mexican, Soup, Tacos, Healthy",1
"Mexican, Latin American, New Mexican, American, Tex Mex, Seafood, Chicken",1
"pizza, Traditional American, American, Wings, Pizza",1
"Sandwich, Fast Food, Healthy",1
"Chicken, Desserts, Fast Food",1
"American, Sandwiches, Pasta",1
"American, Fried Chicken, Comfort Food, Southern, Sandwich, Fast Food",1
"Salads, Soup, Healthy",1
"Chicken, Seafood, Puerto Rican",1
"Everyday Essentials, Convenience, Alcohol, Snacks, Home &amp; Personal Care",1
"Indian, Vegetarian, Pakistani, Indian Curry, Gluten Free",1
"American, Burgers, Steak, Healthy, Desserts",1
"Italian, Pasta, Comfort Food, Pizza, Kids Friendly, Vegetarian Friendly, Chicken",1
"American, Pastry, Allergy Friendly",1
